date,title,comments,id,english_title,release_date,vote_average
2009-02-13,O Guardião 2: O Retorno Das Minas Do Rei Salomão,,14208,The Librarian: Return to King Solomon's Mines,2006-09-09,6.2
2009-02-19,Presas No Subúrbio,,115626,Stuck in the Suburbs,2004-07-16,5.974
2009-02-12,O Príncipe E O Vira-Lata,,99754,The Pooch and the Pauper,2000-07-01,3.0
2009-02-11,Os Irmãos Id &amp; Ota,,40688,Meet the Deedles,1998-03-27,4.4
2009-02-18,Atlantis: O Retorno De Milo,,8965,Atlantis: Milo's Return,2003-02-25,6.336
2009-02-17,Twitches: As Bruxinhas Gêmeas,,21481,Twitches,2005-10-14,6.754
2009-02-16,,,,,,
2009-02-26,"Didi, O Caçador De Tesouros",,243463,"Didi, the Treasure Raider",2006-01-06,5.7
2009-02-23,O Pequeno Stuart Little,,10137,Stuart Little,1999-12-17,6.032
2009-02-20,Inspetor Bugiganga,,19766,Inspector Gadget 2,2003-03-11,4.079
2009-03-02,Tá Todo Mundo Louco,,9896,Rat Race,2001-08-17,6.2
2009-02-27,Robôs,,1014039,Through the deep west,2022-08-16,0.0
2010-12-24,Meu Papai É Noel 3,(inédito em TV aberta),13767,The Santa Clause 3: The Escape Clause,2006-11-02,5.473
2009-03-04,Nunca Fui Beijada,,11355,Never Been Kissed,1999-04-09,6.164
2009-03-03,Dr. Dolittle 3,,18843,Dr. Dolittle 3,2006-04-25,5.152
2009-03-09,Um Príncipe Em Minha Vida,,11137,The Prince & Me,2004-03-28,6.187
2009-03-06,Volcano: A Fúria,,10357,Volcano,1997-04-25,5.879
2009-03-05,Lilo &amp; Stitch,,11544,Lilo & Stitch,2002-06-21,7.508
2009-03-11,O Paizão,,9032,Big Daddy,1999-06-25,6.451
2009-03-12,Ace Ventura: Um Detetive Diferente,,3049,Ace Ventura: Pet Detective,1994-02-04,6.546
2009-03-10,Agora Você Vê...,,26267,Now You See It...,2005-01-14,5.7
2009-03-13,Pesadelo Nas Alturas,,602654,Horizon Line,2020-10-29,5.715
2009-03-16,A Creche Do Papai,,577647,Grand-Daddy Day Care,2019-01-05,6.3
2009-03-20,Monstros S.A.,,585,"Monsters, Inc.",2001-11-01,7.832
2009-03-19,Esqueceram De Mim 3,,9714,Home Alone 3,1997-12-12,5.267
2009-03-17,Evolução,,721306,New Works - Evolution of an Industry,1953-01-01,0.0
2009-04-23,Como Água E Vinho,,20310,Time Share,2000-06-18,5.971
2009-03-18,Garota Veneno,,11852,The Hot Chick,2002-12-13,6.35
2009-03-24,Blankman: Um Super Herói Muito Atrapalhado,,20678,Blankman,1994-08-19,5.3
2009-03-25,Evelyn: Uma História Verdadeira,,21868,Evelyn,2002-09-30,6.337
2009-03-30,Férias Da Família Johnson,,19084,Johnson Family Vacation,2004-04-07,5.473
2009-03-31,Spymate: O Agente Animal,,26266,Spymate,2006-02-24,5.859
2009-03-27,Pequenos Espiões,,10054,Spy Kids,2001-03-18,5.778
2009-03-26,High School Musical,,10947,High School Musical,2006-01-20,6.565
2009-04-01,Impacto Profundo,,8656,Deep Impact,1998-05-08,6.192
2009-04-03,O Auto Da Compadecida,,40096,A Dog's Will,2000-09-15,8.389
2009-04-07,Ninguém Segura Este Bebê,,11212,Baby's Day Out,1994-07-01,6.286
2009-04-08,O Carro Desgovernado,,99036,Runaway Car,1997-01-27,5.3
2009-04-06,Um Show De Verão,,240069,Um Show de Verão,2004-01-30,3.3
2009-04-13,O Terno De 2 Bilhões De Dólares,,10771,The Tuxedo,2002-09-27,5.705
2009-04-14,O Pequeno Stuart Little 2,,10996,Stuart Little 2,2002-07-19,5.739
2009-04-15,E Se Fosse Verdade,,9007,Just Like Heaven,2005-09-16,6.931
2009-04-09,As Aventuras De Pinocchio 2,,256075,The New Adventures of Pinocchio,1999-11-15,5.5
2009-04-17,Querem Acabar Comigo,,11637,Are We There Yet?,2005-01-20,5.591
2009-04-16,Recém-Casados,,68941,I Do...Knot,2009-08-28,7.5
2009-04-22,Desventuras Em Série,,11774,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,6.815
2009-04-23,,,,,,
2009-04-21,Irmão Urso,(inédito em TV aberta),10009,Brother Bear,2003-10-23,7.254
2009-04-20,Beethoven 2,,10438,Beethoven's 2nd,1993-12-14,5.51
2009-04-24,Inspetor Bugiganga 2,,19766,Inspector Gadget 2,2003-03-11,4.079
2009-04-28,10 Coisas Que Eu Odeio Em Você,,4951,10 Things I Hate About You,1999-03-30,7.576
2009-04-30,A Herdeira Da Máfia,,36290,Crimes of Fashion,2004-07-25,4.6
2009-04-29,Pesos Pesados,,14819,Heavyweights,1995-02-17,6.125
2009-05-01,O Espanta Tubarões,,10555,Shark Tale,2004-09-20,6.023
2009-04-10,,,,,,
2009-05-04,Tainá 2: A Aventura Continua,,51186,Tainá 2 - A New Amazon Adventure,2004-12-12,4.4
2009-04-27,Zathura: Uma Aventura Espacial,,6795,Zathura: A Space Adventure,2005-11-06,6.401
2009-05-06,Velocidade Máxima 2,,213927,Born to Race: Fast Track,2014-03-20,6.5
2009-05-05,Virada Radical,(inédito em TV aberta),10115,Stick It,2006-04-21,6.837
2009-05-08,Loucuras Na Idade Média,,11469,Black Knight,2001-11-21,5.375
2009-05-11,Garota Boa De Bola,,18598,Her Best Move,2007-03-31,5.333
2009-05-18,No Ritmo Da Dança,,17915,Dance with Me,1998-08-21,6.9
2009-05-13,A Família Buscapé,,11041,The Beverly Hillbillies,1993-10-15,6.238
2009-05-15,Geração X,,148458,Chitãozinho & Xororó - Nova Geração 40 Anos,2016-02-13,0.0
2009-05-25,Mudança De Comportamento,,71884,Model Behavior,2000-03-12,6.3
2009-05-26,Charlie: Em Ritmo De Aventura,(inédito em TV aberta),160295,Charlie 2,2006-04-16,4.7
2009-05-22,Gargântua,,180243,Gargantua,1998-05-19,3.4
2009-05-19,A Boneca Que Virou Gente,,36968,Life-Size,2000-03-05,6.153
2009-05-28,A Casa Inteligente,,35215,Smart House,1999-06-26,5.872
2009-05-27,Náufrago,,764448,Náufrago,2022-11-08,6.0
2009-05-20,A Filha Do Presidente,,13969,First Daughter,2004-09-24,6.144
2009-06-02,Mamãe Saiu Com Um Vampiro,,92208,Mom's Got a Date with a Vampire,2000-10-13,5.7
2009-05-14,Castelo Rá-Tim-Bum: O Filme,,82142,Castelo Rá-Tim-Bum: O Filme,1999-12-31,6.0
2009-05-21,Duas Vidas,"(inédito na Globo, ex-SBT)",687248,Duas Vidas para Antonio Espinosa,2011-08-12,0.0
2009-06-04,Um Presente Para Helen,,4599,Raising Helen,2004-05-27,6.12
2009-06-05,As Aventuras De Sharkboy E Lavagirl,,14199,The Adventures of Sharkboy and Lavagirl,2005-06-10,5.137
2009-05-29,Good Burger,,14817,Good Burger,1997-07-25,6.006
2009-06-01,Do Que As Mulheres Gostam,,3981,What Women Want,2000-12-15,6.421
2009-06-03,Cãofusões,,160155,Life Is Ruff,2005-01-13,5.5
2009-06-09,Eloise No Plaza,,46806,Eloise at the Plaza,2003-01-01,6.069
2009-06-11,Vida De Inseto,,9487,A Bug's Life,1998-11-25,6.966
2009-06-16,Ciência Travessa,,698301,Wicked Science - The Movie,2006-03-07,10.0
2009-06-12,Dirty Dancing: Ritmo Quente,,88,Dirty Dancing,1987-08-21,7.344
2009-06-10,Dr. Dolittle 2,,10808,Dr. Dolittle 2,2001-06-22,5.289
2009-06-17,O 13º Aniversário,,83965,The Thirteenth Year,1999-05-15,6.563
2009-06-08,Johnny Tsunami: O Surfista Da Neve,,24020,Johnny Tsunami,1999-07-24,5.9
2009-06-19,Um Ratinho Encrenqueiro,,6283,MouseHunt,1997-12-19,6.505
2009-06-18,Correndo Atrás,,499230,Running After,2018-06-07,4.0
2009-06-22,Camp Rock,,13655,Camp Rock,2008-06-20,6.434
2009-06-15,Nas Profundezas Do Mar Sem Fim,,30943,The Deep End of the Ocean,1999-03-12,6.419
2009-07-02,Um Caminho Para Dois,,5767,Two for the Road,1967-04-27,7.063
2009-07-01,ABC Do Amor,,708438,O ABC do Amor de Tim Maia,1995-01-01,0.0
2009-06-30,Pixel: A Garota Perfeita,,124117,Pixel Perfect,2004-01-16,5.289
2009-06-26,Coração De Cavaleiro,,9476,A Knight's Tale,2001-05-11,6.864
2009-06-23,Segurem Essas Crianças,,20483,Catch That Kid,2004-02-06,5.614
2009-07-08,"Simão, O Fantasma Trapalhão",,128449,"Simão, o Fantasma Trapalhão",1998-12-25,4.4
2009-07-09,Material Girls,,10118,Material Girls,2006-08-18,5.333
2009-07-06,Táxi,,2330,Taxi,1998-04-08,6.65
2009-07-13,As Feras Da Música,,37609,The Cheetah Girls 2,2006-07-31,6.264
2009-05-07,Planeta Do Tesouro,(inédito em TV aberta),9016,Treasure Planet,2002-11-26,7.526
2009-07-03,Meu Marciano Favorito,,9849,My Favorite Martian,1999-02-11,5.609
2009-07-07,A Feiticeira,,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,7.12
2009-07-10,Aladdin E Os 40 Ladrões,,11238,Aladdin and the King of Thieves,1996-05-20,6.263
2009-07-17,Cheque Em Branco,,13962,Blank Check,1994-02-11,5.8
2009-07-20,Tarzan E Jane,,13683,Tarzan & Jane,2002-06-24,6.001
2009-07-14,"As Aventuras De Hubert, O Cão Herdeiro",,136984,The Duke,1999-01-01,4.1
2009-07-15,A Cidade Do Halloween,,27850,Halloweentown,1998-11-10,6.834
2009-07-21,,,,,,
2009-07-16,O Mar Não Está Pra Peixe,(inédito em TV aberta),19595,Shark Bait,2006-07-07,5.051
2009-07-28,Twitches: As Bruxinhas Gêmeas 2,(inédito em TV aberta),46169,Twitches Too,2007-10-12,6.772
2009-07-24,Gasparzinho E Wendy,,39345,Casper Meets Wendy,1998-09-08,6.007
2009-07-27,O Caminho Para El Dorado,,10501,The Road to El Dorado,2000-03-31,7.245
2009-07-30,Velocidade Máxima,,1637,Speed,1994-06-09,7.116
2009-07-31,Barbie: Lago Dos Cisnes,,15016,Barbie of Swan Lake,2003-09-27,6.966
2009-07-29,Xuxa E O Tesouro da Cidade Perdida,,298298,Xuxa and The Treasure of the Lost City,2004-12-10,4.9
2009-07-22,Se O Meu Fusca Falasse,,32643,The Love Bug,1997-11-29,5.463
2009-07-23,,,,,,
2009-08-03,Poderoso Joe,,39314,Mighty Joe Young,1949-07-27,6.448
2009-05-12,O Corcunda De Notre Dame,,10545,The Hunchback of Notre Dame,1996-06-21,7.098
2009-08-04,O Príncipe Do Egito,,9837,The Prince of Egypt,1998-12-16,7.242
2009-08-07,Tainá: Uma Aventura Na Amazônia,,294161,Tainá: An Amazon Adventure,2001-01-12,4.4
2009-08-06,Asterix &amp; Obelix: Missão Cleópatra,,643215,Asterix & Obelix: The Middle Kingdom,2023-02-01,4.894
2009-08-05,A Casa Mágica,,202575,The House of Magic,2013-12-24,6.366
2009-08-10,As Feras Da Música 2,(inédito em TV aberta),37609,The Cheetah Girls 2,2006-07-31,6.264
2009-08-11,"Didi, O Caçador De Tesouros",,243463,"Didi, the Treasure Raider",2006-01-06,5.7
2009-08-12,Spirit: O Corcel Indomável,,9023,Spirit: Stallion of the Cimarron,2002-05-24,7.694
2009-08-13,Bebês Em Ação,,409438,"Oh, Baby",2001-09-03,2.8
2009-08-18,Uma História De Luta,,122987,Going to the Mat,2004-03-24,6.889
2009-08-17,De Justin Para Kelly,,31246,From Justin to Kelly,2003-06-20,3.541
2009-08-19,Sinbad: A Lenda Dos Sete Mares,,14411,Sinbad: Legend of the Seven Seas,2003-07-02,6.926
2009-08-20,Halloweentown 2: A Vingança De Kalabar,,34205,Halloweentown II: Kalabar's Revenge,2001-10-12,6.856
2009-08-14,Quase Feitos Um Para O Outro,,42424,Zeus & Roxanne,1997-01-24,5.309
2009-08-24,Operação Cupido,,199882,Operação Cupido,,7.7
2009-08-26,S.O.S Do Amor,,27902,Love Wrecked,2005-11-01,5.126
2009-08-27,,,,,,
2009-08-28,De Repente 30,,10096,13 Going on 30,2004-04-13,6.723
2009-08-25,Jump In!,,13968,Jump In!,2007-01-12,6.284
2009-09-01,As Patricinhas De Beverly Hills,,9603,Clueless,1995-07-19,7.284
2009-09-02,O Último Dia De Verão,,57865,The Last Day of Summer,2008-09-09,5.9
2009-08-21,Uma Cavaleira Em Camelot,,24793,A Knight in Camelot,1998-11-08,5.5
2009-09-07,Nem Que A Vaca Tussa,(inédito em TV aberta),13700,Home on the Range,2004-04-02,6.032
2009-09-08,Bebês Geniais 2: Super Bebês,,31117,Superbabies: Baby Geniuses 2,2004-08-27,2.807
2009-08-31,A Família Da Noiva,,11638,Guess Who,2005-03-25,5.968
2009-09-03,Flicka,(inédito em TV aberta),14012,Flicka,2006-10-20,6.849
2009-09-04,"George, O Rei Da Floresta 2",,26264,George of the Jungle 2,2003-08-18,4.401
2009-09-10,Chestnut: O Herói Do Central Park,,34672,Chestnut: Hero of Central Park,2004-10-21,7.212
2009-09-09,Hóspede Por Acaso,,17207,Houseguest,1995-01-06,5.548
2009-09-11,"Gasparzinho, Como Tudo Começou",,39346,Casper: A Spirited Beginning,1997-09-09,5.381
2009-09-14,Lado A Lado,,1009437,Lado a Lado,2022-12-31,0.0
2009-09-17,A Filha Do Presidente,,13969,First Daughter,2004-09-24,6.144
2009-09-18,Sequestro Por Engano,,23945,Carpool,1996-08-23,4.993
2009-09-21,Espanglês,(reclassificado para 10 anos),2539,Spanglish,2004-12-17,6.0
2009-09-22,Halloweentown: O Portal,,34560,Halloweentown High,2004-10-08,6.55
2009-09-16,Anastasia,,9444,Anastasia,1997-11-20,7.609
2009-09-28,Neve Pra Cachorro,,11888,Snow Dogs,2002-01-18,5.632
2009-09-25,Titan,,295830,Attack on Titan,2015-08-01,6.056
2009-09-15,Mano A Mana: O Filme,,50794,The Even Stevens Movie,2003-06-13,5.8
2009-09-29,Amor Sem Fronteiras,,167073,Brooklyn,2015-10-20,7.31
2009-09-30,Lizzie McGuire: Um Sonho Popstar,,18736,The Lizzie McGuire Movie,2003-05-02,6.3
2009-09-24,,,,,,
2009-09-23,Em Busca Do Coração De David,,258852,Searching for David's Heart,2004-11-21,6.7
2009-10-01,Nossa Querida Babá,,49928,Au Pair,1999-08-22,5.852
2009-10-07,A Fuga Das Galinhas,,7443,Chicken Run,2000-06-23,6.748
2009-10-06,The Cheetah Girls: Um Mundo,(inédito em TV aberta),27621,The Cheetah Girls: One World,2008-08-22,6.1
2009-10-08,Johnny Kapahala: De Volta Ao Havaí,(inédito em TV aberta),62527,Johnny Kapahala: Back on Board,2007-06-08,6.028
2009-10-13,O Pestinha 3,,28601,Problem Child 3,1995-05-13,4.6
2009-10-12,Peter Pan: De Volta À Terra Do Nunca,"(inédito na Globo, ex-SBT)",16690,Return to Never Land,2002-02-14,6.484
2009-10-15,Diário De Uma Adolescente,(inédito em TV aberta),250124,The Diary of a Teenage Girl,2015-08-07,6.597
2009-10-05,"Seis Dias, Sete Noites",,6068,Six Days Seven Nights,1998-06-12,6.042
2009-10-21,Encontro De Amor,,7303,Maid in Manhattan,2002-12-13,6.094
2009-10-22,Jack Hunter E O Tesouro Perdido,,45611,Jack Hunter and the Lost Treasure of Ugarit,2008-12-23,6.7
2009-10-14,Bambi 2: O Grande Príncipe Da Floresta,(somente para o RJ),13205,Bambi II,2006-01-26,6.484
2009-10-20,Alex Rider Contra O Tempo,,9978,Stormbreaker,2006-07-21,5.223
2009-10-29,,,,,,
2009-10-30,MIB: Homens De Preto 2,,608,Men in Black II,2002-07-03,6.355
2009-10-28,O Casamento Do Meu Melhor Amigo,,409289,My Best Friend's Wedding,2016-08-05,5.6
2009-11-02,Deu A Louca Na Cinderela,(inédito em TV aberta),5393,Happily N'Ever After,2007-01-05,4.995
2009-11-03,Ace Ventura 2: Um Maluco Na África,,9273,Ace Ventura: When Nature Calls,1995-11-10,6.303
2009-10-09,Evolução,,721306,New Works - Evolution of an Industry,1953-01-01,0.0
2009-10-19,Matilda,,10830,Matilda,1996-08-02,7.144
2009-11-04,Recém-Casados,,68941,I Do...Knot,2009-08-28,7.5
2009-10-23,K-9: Um Policial Bom Pra Cachorro,,10345,K-9,1989-04-28,6.1
2009-11-06,Demolidor: O Homem Sem Medo,,9480,Daredevil,2003-02-14,5.247
2009-10-26,"Beethoven, O Magnífico",,11806,Beethoven,1992-04-03,5.79
2009-10-27,O Outro Eu,,355196,I Dream in Another Language,2017-07-28,7.881
2009-11-05,Pig: Uma Aventura Animal,,73257,My Brother the Pig,1999-09-10,5.279
2009-11-10,Como Se Fosse A Primeira Vez,,555790,As If It Were the First Time,2019-08-30,6.837
2009-11-12,Esqueceram De Mim 4,,12536,Home Alone 4,2002-11-03,4.5
2009-11-13,A Onda Dos Sonhos,,58443,Blue Crush 2,2011-06-07,5.856
2009-11-11,High School Musical 2,,13649,High School Musical 2,2007-08-17,6.524
2009-11-19,Babe: O Porquinho Atrapalhado,,9598,Babe,1995-07-18,6.19
2009-11-16,10 Coisas Que Eu Odeio Em Você,,4951,10 Things I Hate About You,1999-03-30,7.576
2009-11-18,Pode Me Chamar De Noel,,17007,Call Me Claus,2001-12-03,5.7
2009-11-23,Confissões De Uma Adolescente Em Crise,,11132,Confessions of a Teenage Drama Queen,2004-02-17,5.58
2009-11-17,Animal,,10252,Animal,2005-05-01,5.526
2009-11-24,Dr. Dolittle,,18843,Dr. Dolittle 3,2006-04-25,5.152
2009-11-27,Os Viajantes Do Tempo,,56715,Just Visiting,2001-04-06,4.642
2009-12-02,Didi Quer Ser Criança,,255547,Didi Quer Ser Criança,2004-12-21,4.3
2009-12-11,Zathura: Uma Aventura Espacial,,6795,Zathura: A Space Adventure,2005-11-06,6.401
2009-11-25,A Filha Do Chefe,,2830,My Boss's Daughter,2003-08-21,5.012
2009-12-09,A Incrível Jornada 2: Perdidos Em São Francisco,,25059,Homeward Bound II: Lost in San Francisco,1996-03-08,6.501
2009-12-10,Kart Racer: Alta Velocidade,,54243,Kart Racer,2003-05-16,6.3
2009-11-26,"Meu Amigo, O Pé Grande",,36153,Bigfoot,2008-01-01,5.7
2009-12-14,A Boneca Que Virou Gente,,36968,Life-Size,2000-03-05,6.153
2009-12-01,Loucuras Na Idade Média,,11469,Black Knight,2001-11-21,5.375
2009-11-30,O Príncipe E O Vira-Lata,,99754,The Pooch and the Pauper,2000-07-01,3.0
2009-12-15,A Arca De Norman,,210664,Noah,1998-10-11,5.4
2009-12-17,O Natal De Eloise,,59191,Eloise at Christmastime,2003-11-23,6.455
2009-12-08,Desventuras Em Série,,11774,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,6.815
2009-12-18,Esqueceram De Mim 3,,9714,Home Alone 3,1997-12-12,5.267
2009-12-03,Presas No Subúrbio,,115626,Stuck in the Suburbs,2004-07-16,5.974
2009-12-07,Natal Em Família,,955679,Noite Feliz - Um Natal Em Família,,10.0
2009-12-22,,,,,,
2009-12-16,"Didi, O Cupido Trapalhão",,243664,"Didi, o Cupido Trapalhão",2003-04-27,5.2
2009-12-24,,,,,,
2009-12-25,"Um Natal Muito, Muito Louco",,13673,Christmas with the Kranks,2004-11-24,6.133
2009-12-28,Twitches: As Bruxinhas Gêmeas,,21481,Twitches,2005-10-14,6.754
2009-12-30,A Escola De Susto Do Gasparzinho,,31170,Casper's Scare School,2006-10-20,5.1
2009-12-31,Tainá 2: A Aventura Continua,,51186,Tainá 2 - A New Amazon Adventure,2004-12-12,4.4
2008-01-02,Ace Ventura 2: Um Maluco Na África,,9273,Ace Ventura: When Nature Calls,1995-11-10,6.303
2009-12-29,"Bogus, Meu Amigo Secreto",,3587,Bogus,1996-09-06,5.8
2008-01-03,Atlantis: O Reino Perdido,,10865,Atlantis: The Lost Empire,2001-06-02,6.976
2008-01-04,"Gasparzinho, Como Tudo Começou",,39346,Casper: A Spirited Beginning,1997-09-09,5.381
2008-01-08,"Bailey, Um Cão Que Vale Milhões",,44900,Bailey's Billion$,2005-08-05,6.0
2008-01-10,Os Monstros Estão De Volta,,249391,Here Come the Munsters,1995-01-11,5.2
2009-11-09,O Professor Aloprado,,9327,The Nutty Professor,1996-06-28,5.615
2008-01-11,Spirit: O Corcel Indomável,,9023,Spirit: Stallion of the Cimarron,2002-05-24,7.694
2009-11-20,A Nova Onda Do Imperador 2: A Nova Onda do Kronk,(inédito em TV aberta),13417,Kronk's New Groove,2005-12-05,6.392
2008-01-07,Mulan,,10674,Mulan,1998-06-18,7.915
2008-01-15,,,,,,
2008-01-14,Dinossauro,,305930,Titãs: Cabeça Dinossauro 30 Anos,2012-06-09,0.0
2008-01-16,Napoleon: As Aventuras De Um Cãozinho Valente,,44381,Napoleon,1995-06-30,6.049
2008-01-09,A Princesa Prometida,,2493,The Princess Bride,1987-09-25,7.663
2008-01-17,Pocahontas: O Encontro De Dois Mundos,,10530,Pocahontas,1995-06-14,6.93
2008-01-18,O Fantasma,,27181,O Fantasma,2000-10-20,6.2
2008-01-21,Vida De Inseto,,9487,A Bug's Life,1998-11-25,6.966
2008-01-22,Nossa Querida Babá,,49928,Au Pair,1999-08-22,5.852
2008-01-24,Barbie Como Rapunzel,,15015,Barbie as Rapunzel,2002-10-01,7.004
2009-10-02,"Mogli, O Menino Lobo 2",,278927,The Jungle Book,2016-04-07,6.858
2008-01-23,O Grande Desafio,,24767,Iron Will,1994-01-14,6.649
2008-01-30,As Patricinhas De Beverly Hills,,9603,Clueless,1995-07-19,7.284
2008-01-25,Velocidade Máxima 2,,213927,Born to Race: Fast Track,2014-03-20,6.5
2008-01-29,Beethoven 2,,10438,Beethoven's 2nd,1993-12-14,5.51
2008-01-28,Titan,,295830,Attack on Titan,2015-08-01,6.056
2008-01-01,O Corcunda De Notre Dame,,10545,The Hunchback of Notre Dame,1996-06-21,7.098
2008-02-07,Acquaria,(inédito em TV aberta),36122,Acquária,2003-12-12,4.0
2008-02-11,Inspetor Bugiganga 2,,19766,Inspector Gadget 2,2003-03-11,4.079
2008-01-31,A Escola De Susto Do Gasparzinho,(inédito em TV aberta),31170,Casper's Scare School,2006-10-20,5.1
2009-12-23,O Corcunda De Notre Dame,,10545,The Hunchback of Notre Dame,1996-06-21,7.098
2008-02-12,Aquele Gato Danado,,20735,That Darn Cat,1997-02-14,4.955
2009-12-21,"Feliz Natal, Drake &amp; Josh",(inédito em TV aberta),33871,"Merry Christmas, Drake & Josh",2008-12-05,7.407
2008-02-01,Um Ratinho Encrenqueiro,,6283,MouseHunt,1997-12-19,6.505
2008-02-08,Anastasia,,9444,Anastasia,1997-11-20,7.609
2008-02-14,Spymate: O Agente Animal,(inédito em TV aberta),26266,Spymate,2006-02-24,5.859
2008-02-13,Asterix &amp; Obelix: Missão Cleópatra,,643215,Asterix & Obelix: The Middle Kingdom,2023-02-01,4.894
2008-02-15,O Quinto Elemento,,18,The Fifth Element,1997-05-02,7.529
2008-02-22,Coração De Cavaleiro,,9476,A Knight's Tale,2001-05-11,6.864
2008-02-21,Correndo Atrás,,499230,Running After,2018-06-07,4.0
2008-02-18,Entrando Numa Fria,,39451,Little Fockers,2010-12-21,5.64
2008-02-20,Ace Ventura: Um Detetive Diferente,,3049,Ace Ventura: Pet Detective,1994-02-04,6.546
2008-02-19,Confusão Na Austrália,,34729,Our Lips Are Sealed,2000-05-18,6.0
2008-02-25,Gasparzinho E Wendy,,39345,Casper Meets Wendy,1998-09-08,6.007
2008-02-29,Bebês Em Ação,,409438,"Oh, Baby",2001-09-03,2.8
2008-02-26,Um Encontro Com Seu Ídolo!,,13476,Win a Date with Tad Hamilton!,2004-01-23,5.722
2008-02-28,Difícil Decisão,,444526,Rock and a Hard Place,2017-03-27,6.2
2008-02-27,O 13º Aniversário,,83965,The Thirteenth Year,1999-05-15,6.563
2008-03-04,As Namoradas Do Papai,,33689,It Takes Two,1995-11-17,6.47
2008-03-03,Todo Poderoso,,135267,Todo Poderoso: O Filme - 100 Anos de Timão,2010-07-30,8.7
2008-03-06,Johnny Tsunami: O Surfista Da Neve,,24020,Johnny Tsunami,1999-07-24,5.9
2008-03-05,O Pestinha 3,,28601,Problem Child 3,1995-05-13,4.6
2008-03-07,A Filha Do Presidente,,13969,First Daughter,2004-09-24,6.144
2008-03-11,Nossa Querida Babá: O Conto De Fadas Continua,,80609,Au Pair II,2001-04-22,5.2
2008-03-13,Evelyn: Uma História Verdadeira,,21868,Evelyn,2002-09-30,6.337
2008-03-18,Um Caminho Para Dois,,5767,Two for the Road,1967-04-27,7.063
2008-03-10,A Incrível Jornada 2: Perdidos Em São Francisco,,25059,Homeward Bound II: Lost in San Francisco,1996-03-08,6.501
2008-03-19,O Príncipe E O Vira-Lata,,99754,The Pooch and the Pauper,2000-07-01,3.0
2008-03-20,Mulan 2: A Lenda Continua,(inédito em TV aberta),12242,Mulan II,2004-11-03,6.483
2008-03-21,Maria: Mãe Do Filho De Deus,,84758,"Mary, Mother of the Son of God",2003-10-10,4.8
2008-03-14,Edward Mãos De Tesoura,,162,Edward Scissorhands,1990-12-05,7.715
2008-03-12,O Outro Eu,,355196,I Dream in Another Language,2017-07-28,7.881
