data,title,comments,year
09/06,Halloweentown 2: A Vingança De Kalaba,,2011
10/06,Bebês Em Ação,,2011
13/06,MIB: Homens De Preto 2,,2011
14/06,Kate &amp; Leopold,,2011
15/06,Pesadelo Nas Alturas,,2011
16/06,Twitches: As Bruxinhas Gêmeas,,2011
17/06,Três Ladrões E Um Bebê,,2011
20/06,True Lies,,2011
21/06,De Repente 30,,2011
22/06,Espanglês,,2011
23/06,Transformers (2007),,2011
24/06,Desventuras Em Série,,2011
27/06,O Terminal,,2011
28/06,Um Tira No Jardim De Infância,,2011
29/06,Um Príncipe Em Minha Vida,,2011
30/06,Um Ratinho Encrenqueiro,,2011
01/07,Super Escola De Heróis,,2011
04/07,Herbie: Meu Fusca Turbinado,,2011
05/07,Piratas Modernos,,2011
06/07,"Bogus, Meu Amigo Secreto",,2011
07/07,Sinbad: Enlouquecendo Meu Guarda-Costas,,2011
08/07,Evolução,,2011
11/07,Aquamarine,,2011
12/07,Ninguém Segura Esses Fantasmas ,(inédito em TV aberta),2011
13/07,Treinadora Por Acaso,,2011
14/07,A Caixa De Pandora,,2011
15/07,Deu A Louca Na Cinderela,,2011
18/07,Pinocchio 3000 ,(inédito em TV aberta),2011
19/07,Mamãe Saiu Com Um Vampiro,,2011
20/07,"Didi, O Cupido Trapalhão",,2011
21/07,Ciência Travessa,,2011
22/07,O Pestinha,,2011
25/07,O Paizão,,2011
26/07,Operação Cupido (1998),,2011
27/07,Meu Tio Matou Um Cara,,2011
28/07,Wendy Wu: A Garota Kung Fu,,2011
29/07,Mudança De Hábito 2: Mais Loucuras No Convento,,2011
01/08,Pequenos Grandes Astros,,2011
02/08,Velocidade Máxima,,2011
03/08,Dois Cachorrinhos Milagrosos,,2011
04/08,Férias Da Família Johnson,,2011
05/08,Ghost: Do Outro Lado Da Vida,,2011
08/08,Quando O Amor Acontece,,2011
09/08,Johnny Tsunami: O Surfista Da Neve,,2011
10/08,Não Houve Exibição - Amistoso Da Seleção: Brasil x Alemanha,,2011
11/08,As Namoradas Do Papai,,2011
12/08,Os Viajantes Do Tempo,,2011
15/08,Para Sempre Cinderella,,2011
16/08,Abracadabra,,2011
17/08,Shiloh 2: Amigos Para Sempre,,2011
18/08,O 13º Aniversário,,2011
19/08,Os Meninos Voadores,,2011
22/08,À Procura Da Felicidade,,2011
23/08,High School Musical,,2011
24/08,Voando Alto,,2011
25/08,Cãofusões,,2011
26/08,Querem Acabar Comigo,,2011
29/08,Garfield 2,,2011
30/08,As Férias Da Minha Vida,,2011
31/08,Tá Todo Mundo Louco,,2011
01/09,Peter Pan (2003),,2011
02/09,Vovó...Zona,,2011
05/09,Não Houve Exibição - Amistoso Da Seleção: Brasil x Gana,,2011
06/09,Como Se Fosse A Primeira Vez,,2011
07/09,Os Incríveis,,2011
08/09,A Filha Do Presidente (2004),,2011
09/09,MIB: Homens De Preto,,2011
12/09,A Família Da Noiva,,2011
13/09,O Diário Da Princesa,,2011
14/09,Annapolis,,2011
15/09,Matilda,,2011
16/09,FormiguinhaZ,,2011
19/09,O Diário De Uma Babá,,2011
20/09,Clockstoppers: O Filme,,2011
21/09,"George, O Rei Da Floresta (1997)",,2011
22/09,O Outro Eu,,2011
23/09,Dr. Dolittle 2,,2011
26/09,Táxi (2004),,2011
27/09,Robôs,,2011
28/09,Garota Veneno,,2011
29/09,Um Caminho Para Dois,,2011
30/09,Independence Day,,2011
03/10,10 Coisas Que Eu Odeio Em Você,,2011
04/10,Procura Obsessiva,,2011
05/10,Amor Por Acidente,,2011
06/10,Belas E Mimadas,,2011
07/10,O Amor É Cego,,2011
10/10,Os Caçadores Da Arca Perdida,,2011
11/10,Selvagem,,2011
12/10,Não Houve Exibição - Especiais de Dia Das Crianças: Turma da Mônica Especial + Festival Z com Justin Bieber,,2011
13/10,Xuxa Popstar,,2011
14/10,Resgate Abaixo De Zero,,2011
17/10,Click,,2011
18/10,De Volta À Lagoa Azul,,2011
19/10,O Pequeno Stuart Little,,2011
20/10,Loucuras Na Idade Média,,2011
21/10,Sabrina Vai À Roma,,2011
24/10,Vestida Para Casar,,2011
25/10,Nas Profundezas Do Mar Sem Fim,,2011
26/10,A Família Buscapé,,2011
27/10,Quatro Amigas E Um Jeans Viajante ,"(inédito na Globo, ex-SBT)",2011
28/10,Entrando Numa Fria,,2011
31/10,Casamento Grego,,2011
01/11,A Herança De Mr. Deeds,,2011
02/11,Shrek,,2011
03/11,A Feiticeira (2005),,2011
04/11,H2O: Meninas Sereias,,2011
07/11,Nunca É Tarde Para Amar,,2011
08/11,Quase Feitos Um Para O Outro,,2011
09/11,Duas Vidas,,2011
10/11,Não Houve Exibição - Amistoso Da Seleção: Brasil x Gabão,,2011
11/11,Demolidor: O Homem Sem Medo,,2011
14/11,Tá Dando Onda,,2011
15/11,Super-Herói: O Filme,,2011
16/11,Enquanto Você Dormia,,2011
17/11,A Bruxa Do Bem,,2011
18/11,O Mistério Da Libélula,,2011
21/11,Mudança De Hábito,,2011
22/11,ABC Do Amor,,2011
23/11,A Casa Inteligente,,2011
24/11,Em Busca Do Coração De David,,2011
25/11,Alex Rider Contra O Tempo,,2011
28/11,Dirty Dancing: Ritmo Quente,,2011
29/11,Pequenos Espiões 2: A Ilha Dos Sonhos Perdidos,,2011
30/11,O Anel Da Luz Eterna,,2011
01/12,Um Lugar Chamado Notting Hill,,2011
02/12,Snow Buddies: Uma Aventura De Gelo ,(inédito em TV aberta),2011
05/12,Resgate De Uma Vida ,(inédito em TV aberta),2011
06/12,Twitches: As Bruxinhas Gêmeas 2,,2011
07/12,A História De Waylon,,2011
08/12,Confusão Pra Cachorro,,2011
09/12,O Presente De Natal Perfeito ,"(inédito na Globo, ex-SBT)",2011
12/12,Outono Em Nova York,,2011
13/12,"George, O Rei Da Floresta 2",,2011
14/12,Sobrevivendo Ao Natal,,2011
15/12,Sabrina Na Austrália,,2011
16/12,Os Porralokinhas,,2011
19/12,A Bela E A Fera: O Natal Encantado ,(inédito em TV aberta),2011
20/12,Zathura: Uma Aventura Espacial,,2011
21/12,A Boneca Que Virou Gente,,2011
22/12,Escola De Espiões ,(inédito em TV aberta),2011
23/12,"Um Natal Muito, Muito Louco",,2011
26/12,O Pequeno Stuart Little 2,,2011
27/12,Zenon: A Garota Do Século 21,,2011
28/12,Nossa Querida Babá 3: Uma Aventura No Paraíso ,(inédito em TV aberta),2011
29/12,Milagre Na Pista 2,,2011
30/12,Dr. Dolittle 4,,2011
01/01,Camp Rock,,2010
04/01,Lilo &amp; Stitch (2002),,2010
05/01,Agora Você Vê...,,2010
06/01,Barbie Como Rapunzel,,2010
07/01,Um Show De Verão,,2010
08/01,Virada Radical,,2010
11/01,Doze É Demais,,2010
12/01,O Pequeno Stuart Little,,2010
13/01,"Simão, O Fantasma Trapalhão",,2010
14/01,O Mar Não Está Pra Peixe,,2010
15/01,Zoom: Academia De Super Heróis,,2010
18/01,As Feras Da Música,,2010
19/01,Charlie: Em Ritmo De Aventura,,2010
20/01,Mudança De Comportamento,,2010
21/01,Cãofusões,,2010
22/01,Vida De Inseto,,2010
25/01,Lisbela E O Prisioneiro,,2010
26/01,A Cidade Do Halloween,,2010
27/01,As Namoradas Do Papai,,2010
28/01,Quebrando O Gelo,,2010
29/01,Se O Meu Fusca Falasse,,2010
01/02,Twitches: As Bruxinhas Gêmeas 2,,2010
02/02,Segurem Essas Crianças,,2010
03/02,A Casa Inteligente,,2010
04/02,Xuxa E Os Duendes 2: No Caminho Das Fadas,,2010
05/02,Com A Bola Toda,,2010
08/02,As Aventuras De Sharkboy E Lavagirl,,2010
09/02,Mamãe Saiu Com Um Vampiro,,2010
10/02,Um Caminho Para Dois,,2010
11/02,Táxi 2,,2010
12/02,Gasparzinho: O Fantasminha Camarada,,2010
15/02,Tarzan E Jane,,2010
16/02,Não Houve Exibição - Carnaval: Apuração SP,,2010
17/02,Não Houve Exibição - Carnaval: Apuração RJ,,2010
18/02,Pixel: A Garota Perfeita,,2010
19/02,Mudança De Hábito 2: Mais Loucuras No Convento,,2010
22/02,Material Girls ,(inédito em TV aberta),2010
23/02,Spymate: O Agente Animal,,2010
24/02,Outono Em Nova York,,2010
25/02,American Mall,,2010
26/02,Cheque Em Branco,,2010
01/03,Um Príncipe Em Minha Vida,,2010
02/03,Inspetor Bugiganga,,2010
03/03,Gol! ,(inédito em TV aberta),2010
04/03,"Bailey, Um Cão Que Vale Milhões",,2010
05/03,O 13º Aniversário,,2010
08/03,O Casamento Dos Meus Sonhos,,2010
09/03,Johnny Tsunami: O Surfista Da Neve,,2010
10/03,High School Musical,,2010
11/03,Duas Vidas,,2010
12/03,"George, O Rei Da Floresta 2",,2010
15/03,Operação Cupido (1998),,2010
16/03,Dança Comigo?,,2010
17/03,O Trapalhão E A Luz Azul,,2010
18/03,A Filha Do Presidente (1998),,2010
19/03,Aladdin (1992),,2010
22/03,Jump In!,,2010
23/03,Férias Da Família Johnson,,2010
24/03,A Herdeira Da Máfia,,2010
25/03,Halloweentown 2: A Vingança De Kalabar,,2010
26/03,A Família Buscapé,,2010
29/03,Gracie,,2010
30/03,Como Água E Vinho,,2010
31/03,Zenon: A Corrida Para A Lua,,2010
01/04,Pateta: O Filme ,(inédito em TV aberta),2010
02/04,Maria: Mãe Do Filho De Deus,,2010
05/04,Wendy Wu: A Garota Kung Fu ,(inédito em TV aberta),2010
06/04,O Pequeno Stuart Little 2,,2010
07/04,"Didi, O Caçador De Tesouros",,2010
08/04,Belas E Mimadas ,(inédito em TV aberta | exceto para o RJ - Taça Libertadores da América),2010
09/04,Peter Pan (2003),,2010
12/04,Sexta-Feira Muito Louca,,2010
13/04,Os Meninos Voadores,,2010
14/04,Meu Marciano Favorito,,2010
15/04,As Feras Da Música 2,,2010
16/04,Gasparzinho E Wendy,,2010
19/04,O Diário Da Princesa,,2010
20/04,Mano A Mana: O Filme,,2010
21/04,A Menina E O Porquinho (2006) ,(inédito em TV aberta),2010
22/04,Johnny Kapahala: De Volta Ao Havaí,,2010
23/04,Robôs,,2010
26/04,H2O: Meninas Sereias,,2010
27/04,Lado A Lado (1998),,2010
28/04,Não Houve Exibição - Liga Dos Campeões,,2010
29/04,Spirit: O Corcel Indomável,,2010
30/04,Matilda,,2010
03/05,Nunca É Tarde Para Amar,,2010
04/05,A Nova Onda Do Imperador,,2010
05/05,Meu Melhor Amigo,,2010
06/05,Tainá: Uma Aventura Na Amazônia,,2010
07/05,O Pestinha,,2010
10/05,Ela É Demais,,2010
11/05,Nem Que A Vaca Tussa,,2010
12/05,Foi Sem Querer,,2010
13/05,Shiloh 3,,2010
14/05,Geração X,,2010
17/05,A Herança De Mr. Deeds,,2010
18/05,Irmão Urso,,2010
19/05,Sabrina Vai À Roma,,2010
20/05,"Eu Aceito, Eles Não",,2010
21/05,Inspetor Bugiganga 2,,2010
24/05,Escola Da Vida,,2010
25/05,Aladdin E Os 40 Ladrões,,2010
26/05,Diário De Uma Adolescente,,2010
27/05,Twister,,2010
28/05,Regresso A Halloweentown ,(inédito em TV aberta),2010
31/05,Lizzie McGuire: Um Sonho Popstar,,2010
01/06,O Outro Eu,,2010
02/06,Dr. Dolittle 2,,2010
03/06,Tarzan (1999),,2010
04/06,Os Porralokinhas ,(inédito em TV aberta),2010
07/06,Bebês Geniais 2: Super Bebês,,2010
08/06,A Filha Do Presidente (2004),,2010
09/06,Uma Cavaleira Em Camelot,,2010
10/06,Não Houve Exibição - Cerimônia De Abertura Da Copa 2010,,2010
11/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
14/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
15/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
16/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
17/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
18/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
21/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
22/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
23/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
24/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
25/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
28/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
29/06,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
30/06,O Auto Da Compadecida,,2010
01/07,Demolidor: O Homem Sem Medo,,2010
02/07,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
05/07,O Diário Da Princesa 2,,2010
06/07,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
07/07,Não Houve Exibição - Copa Do Mundo FIFA Africa Do Sul 2010,,2010
08/07,O Galinho Chicken Little ,(inédito em TV aberta),2010
09/07,O Amor É Cego,,2010
12/07,Procurando Nemo,,2010
13/07,Dr. Dolittle 3,,2010
14/07,Didi Quer Ser Criança,,2010
15/07,Sonhadora ,(inédito em TV aberta),2010
16/07,Loucuras Na Idade Média,,2010
19/07,Resgate Abaixo De Zero ,(inédito em TV aberta),2010
20/07,Sabrina Na Austrália,,2010
21/07,Poderoso Joe (1998),,2010
22/07,Um Encontro Com Seu Ídolo!,,2010
23/07,O Inferno De Dante,,2010
26/07,Tentação Fatal,,2010
27/07,Coração De Dragão,,2010
28/07,A Bruxa Do Bem ,(inédito em TV aberta),2010
29/07,"Felpudo, O Cão Enfeitiçado",,2010
30/07,O Guardião 2: O Retorno Das Minas Do Rei Salomão,,2010
02/08,O Cachorro Bombeiro ,(inédito em TV aberta),2010
03/08,Treinadora Por Acaso,,2010
04/08,Ciência Travessa,,2010
05/08,Em Busca Do Coração De David,,2010
06/08,A Torre Do Terror,,2010
09/08,Um Príncipe Em Minha Vida 2: O Casamento Real,,2010
10/08,Dois Cachorrinhos Milagrosos,,2010
11/08,O Negócio É Fofoca,,2010
12/08,Halloweentown: O Portal,,2010
13/08,Zathura: Uma Aventura Espacial,,2010
16/08,Cupido: A Magia Do Amor ,(inédito em TV aberta),2010
17/08,"As Aventuras De Hubert, O Cão Herdeiro",,2010
18/08,Nossa Querida Babá,,2010
19/08,Sequestro Por Engano,,2010
20/08,Mudança De Hábito,,2010
23/08,O Pequeno Hércules,,2010
24/08,A Boneca Que Virou Gente,,2010
25/08,Ninguém Segura Esse Bebê,,2010
26/08,Eloise No Plaza,,2010
27/08,O Grande Desafio,,2010
30/08,Twitches: As Bruxinhas Gêmeas,,2010
31/08,Um Dia Especial,,2010
01/09,O Príncipe E O Vira-Lata,,2010
02/09,Difícil Decisão,,2010
03/09,Esqueceram De Mim 3,,2010
06/09,High School Musical 2,,2010
07/09,A Grande Família: O Filme,,2010
08/09,As Férias Da Família Robinson,,2010
09/09,Um Ratinho Encrequeiro,,2010
10/09,Pisando Na Bola,,2010
13/09,Aquamarine,,2010
14/09,O Pequeno Stuart Little,,2010
15/09,Zoom: Academia De Super Heróis,,2010
16/09,Outono Em Nova York,,2010
17/09,Férias No Trailer,,2010
20/09,Os 102 Dálmatas,,2010
21/09,ABC Do Amor,,2010
22/09,Xuxa Gêmeas,,2010
23/09,Presas No Subúrbio,,2010
24/09,Pequenos Espiões 3D,,2010
27/09,Meu Tio Matou Um Cara,,2010
28/09,Madagascar,,2010
29/09,Mudança De Comportamento,,2010
30/09,Virada Radical,,2010
01/10,Bebês Em Ação,,2010
04/10,De Repente 30,,2010
05/10,Evolução,,2010
06/10,Brink!,,2010
07/10,Peter Pan: De Volta À Terra do Nunca,,2010
08/10,"George, O Rei Da Floresta 2",,2010
11/10,Não Houve Exibição - Amistoso Da Seleção: Brasil x Ucrânia,,2010
12/10,Irmão Urso 2 ,(inédito em TV aberta),2010
13/10,As Namoradas Do Papai,,2010
14/10,Karatê Dog,,2010
15/10,Barbie: Lago Dos Cisnes,,2010
18/10,Herbie: Meu Fusca Turbinado,,2010
19/10,Uma História De Luta,,2010
20/10,Material Girls,,2010
21/10,Nossa Querida Babá: O Conto De Fadas Continua,,2010
22/10,Ace: Uma Questão De Justiça,,2010
25/10,Super Escola De Heróis,,2010
26/10,Moondance Alexander: Superando Os Limites,,2010
27/10,Os Irmãos Id &amp; Ota,,2010
28/10,O Casamento Dos Meus Sonhos,,2010
29/10,Camp Rock,,2010
01/11,Desventuras Em Série,,2010
02/11,Tinker Bell: Uma Aventura No Mundo Das Fadas ,(inédito em TV aberta),2010
03/11,Finn: Amigo Pra Cachorro,,2010
04/11,Garota Boa De Bola,,2010
05/11,Táxi 2,,2010
08/11,S.O.S Do Amor,,2010
09/11,Kart Racer: Alta Velocidade,,2010
10/11,American Mall,,2010
11/11,"Didi, O Cupido Trapalhão",,2010
12/11,Ghost: Do Outro Lado Da Vida,,2010
15/11,O Caminho Para El Dorado,,2010
16/11,Mamãe Saiu Com Um Vampiro,,2010
17/11,Não Houve Exibição - Amistoso Da Seleção: Brasil x Argentina,,2010
18/11,Mudança De Hábito 2: Mais Loucuras No Convento,,2010
19/11,Cheque Em Branco,,2010
22/11,Um Príncipe Em Minha Vida,,2010
23/11,Twitches: As Bruxinhas Gêmeas 2,,2010
24/11,Tainá 2: A Aventura Continua,,2010
25/11,Cãofusões ,(exceto para o RJ - RJTV Especial: Rio Contra o Crime),2010
26/11,Natal Em Família,,2010
29/11,Confissões De Uma Adolescente Em Crise,,2010
30/11,"Bogus, Meu Amigo Secreto",,2010
01/12,Wendy Wu: A Garota Kung Fu,,2010
02/12,Good Burger,,2010
03/12,Aladdin E Os 40 Ladrões,,2010
06/12,Belas E Mimadas,,2010
07/12,Duas Vidas,,2010
08/12,Quebrando O Gelo,,2010
09/12,Flicka,,2010
10/12,O Príncipe Do Egito,,2010
13/12,Barbie Como Rapunzel,,2010
14/12,Os Meninos Voadores,,2010
15/12,As Aventuras De Pinocchio 2,,2010
16/12,O 13º Aniversário,,2010
17/12,Sobrevivendo Ao Natal,,2010
20/12,A Nova Onda Do Imperador 2: A Nova Onda Do Kronk,,2010
21/12,Para Sempre Cinderella,,2010
22/12,Um Natal Milionário ,(inédito em TV aberta),2010
23/12,O Homem Bicentenário,,2010
24/12,Meu Papai É Noel 3 ,(inédito em TV aberta),2010
27/12,Um Tira Muito Suspeito,,2010
28/12,H2O: Meninas Sereias,,2010
29/12,Johnny Tsunami: O Surfista Da Neve,,2010
30/12,Operação Cupido (1998),,2010
31/12,Tarzan E Jane,,2010
01/01,Lizzie McGuire: Um Sonho Popstar,,2009
02/01,Poderoso Joe (1998),,2009
05/01,Uma Cavaleira Em Camelot ,(inédito em TV aberta),2009
06/01,Quase Feitos Um Para O Outro,,2009
07/01,As Férias Da Família Robinson,,2009
08/01,Turbo: Power Rangers 2,,2009
09/01,A Incrível Jornada 2: Perdidos Em São Francisco,,2009
12/01,H2O: Meninas Sereias,,2009
13/01,High School Musical 2,,2009
14/01,Barbie Como Rapunzel,,2009
15/01,Karatê Kid 4: A Nova Aventura,,2009
16/01,Shredderman: Justiceiro Dos Nerds,,2009
19/01,Jump In!,,2009
20/01,O Outro Eu ,(exceto para SP - A Posse de Obama),2009
21/01,O Noviço Rebelde,,2009
22/01,Kart Racer: Alta Velocidade | Spirit: O Corcel Indomável ,(somente para SP),2009
23/01,Dr. Dolittle,,2009
26/01,Mulan 2: A Lenda Continua,,2009
27/01,As Namoradas Do Papai,,2009
28/01,Confissões De Uma Adolescente Em Crise,,2009
29/01,O Caminho Para El Dorado,,2009
30/01,"George, O Rei Da Floresta (1997)",,2009
02/02,A Filha Do Presidente (1998),,2009
03/02,"Bogus, Meu Amigo Secreto",,2009
04/02,"Bailey, Um Cão Que Vale Milhões",,2009
05/02,Operação Cupido (1998),,2009
06/02,A Fuga Das Galinhas,,2009
09/02,MIB: Homens De Preto,,2009
10/02,"Didi, O Cupido Trapalhão",,2009
11/02,Os Irmãos Id &amp; Ota,,2009
12/02,O Príncipe E O Vira-Lata,,2009
13/02,O Guardião 2: O Retorno Das Minas Do Rei Salomão,,2009
16/02,K-9: Detetive Particular,,2009
17/02,Twitches: As Bruxinhas Gêmeas,,2009
18/02,Atlantis: O Retorno De Milo,,2009
19/02,Presas No Subúrbio,,2009
20/02,Inspetor Bugiganga,,2009
23/02,O Pequeno Stuart Little,,2009
24/02,Não Houve Exibição - Carnaval: Apuração SP,,2009
25/02,Não Houve Exibição - Carnaval: Apuração RJ,,2009
26/02,"Didi, O Caçador De Tesouros",,2009
27/02,Robôs,,2009
02/03,Tá Todo Mundo Louco,,2009
03/03,Dr. Dolittle 3,,2009
04/03,Nunca Fui Beijada,,2009
05/03,Lilo &amp; Stitch (2002),,2009
06/03,Volcano: A Fúria,,2009
09/03,Um Príncipe Em Minha Vida,,2009
10/03,Agora Você Vê...,,2009
11/03,O Paizão,,2009
12/03,Ace Ventura: Um Detetive Diferente,,2009
13/03,Pesadelo Nas Alturas,,2009
16/03,A Creche Do Papai,,2009
17/03,Evolução,,2009
18/03,Garota Veneno,,2009
19/03,Esqueceram De Mim 3,,2009
20/03,Monstros S.A.,,2009
23/04,Como Água E Vinho,,2009
24/03,Blankman: Um Super Herói Muito Atrapalhado,,2009
25/03,Evelyn: Uma História Verdadeira,,2009
26/03,High School Musical,,2009
27/03,Pequenos Espiões,,2009
30/03,Férias Da Família Johnson,,2009
31/03,Spymate: O Agente Animal,,2009
01/04,Impacto Profundo,,2009
02/04,Não Houve Exibição - Campeonatos Estaduais,,2009
03/04,O Auto Da Compadecida,,2009
06/04,Um Show De Verão,,2009
07/04,Ninguém Segura Este Bebê,,2009
08/04,O Carro Desgovernado,,2009
09/04,As Aventuras De Pinocchio 2,,2009
10/04,Maria: Filha Do Seu Filho,,2009
13/04,O Terno De 2 Bilhões De Dólares,,2009
14/04,O Pequeno Stuart Little 2,,2009
15/04,E Se Fosse Verdade,,2009
16/04,Recém-Casados,,2009
17/04,Querem Acabar Comigo,,2009
20/04,Beethoven 2,,2009
21/04,Irmão Urso ,(inédito em TV aberta),2009
22/04,Desventuras Em Série,,2009
23/04,Moondance Alexander: Superando Os Limites,,2009
24/04,Inspetor Bugiganga 2,,2009
27/04,Zathura: Uma Aventura Espacial,,2009
28/04,10 Coisas Que Eu Odeio Em Você,,2009
29/04,Pesos Pesados,,2009
30/04,A Herdeira Da Máfia,,2009
01/05,O Espanta Tubarões,,2009
04/05,Tainá 2: A Aventura Continua,,2009
05/05,Virada Radical ,(inédito em TV aberta),2009
06/05,Velocidade Máxima 2,,2009
07/05,Planeta Do Tesouro ,(inédito em TV aberta),2009
08/05,Loucuras Na Idade Média,,2009
11/05,Garota Boa De Bola,,2009
12/05,O Corcunda De Notre Dame (1996),,2009
13/05,A Família Buscapé,,2009
14/05,Castelo Rá-Tim-Bum: O Filme,,2009
15/05,Geração X,,2009
18/05,No Ritmo Da Dança,,2009
19/05,A Boneca Que Virou Gente,,2009
20/05,A Filha Do Presidente (2004),,2009
21/05,Duas Vidas ,"(inédito na Globo, ex-SBT)",2009
22/05,Gargântua,,2009
25/05,Mudança De Comportamento,,2009
26/05,Charlie: Em Ritmo De Aventura ,(inédito em TV aberta),2009
27/05,Náufrago,,2009
28/05,A Casa Inteligente,,2009
29/05,Good Burger,,2009
01/06,Do Que As Mulheres Gostam,,2009
02/06,Mamãe Saiu Com Um Vampiro,,2009
03/06,Cãofusões,,2009
04/06,Um Presente Para Helen,,2009
05/06,As Aventuras De Sharkboy E Lavagirl,,2009
08/06,Johnny Tsunami: O Surfista Da Neve,,2009
09/06,Eloise No Plaza,,2009
10/06,Dr. Dolittle 2,,2009
11/06,Vida De Inseto,,2009
12/06,Dirty Dancing: Ritmo Quente,,2009
15/06,Nas Profundezas Do Mar Sem Fim,,2009
16/06,Ciência Travessa,,2009
17/06,O 13º Aniversário,,2009
18/06,Correndo Atrás,,2009
19/06,Um Ratinho Encrenqueiro,,2009
22/06,Camp Rock,,2009
23/06,Segurem Essas Crianças,,2009
24/06,Não Houve Exibição - Copa Das Confederações FIFA Africa Do Sul 2009,,2009
25/06,Não Houve Exibição - Copa Das Confederações FIFA Africa Do Sul 2009: Brasil x África do Sul,,2009
26/06,Coração De Cavaleiro,,2009
30/06,Pixel: A Garota Perfeita,,2009
01/07,ABC Do Amor,,2009
02/07,Um Caminho Para Dois,,2009
03/07,Meu Marciano Favorito,,2009
06/07,Táxi (2004),,2009
07/07,A Feiticeira (2005),,2009
08/07,"Simão, O Fantasma Trapalhão",,2009
09/07,Material Girls,,2009
10/07,Aladdin E Os 40 Ladrões,,2009
13/07,As Feras Da Música,,2009
